fase,region,lokasi,sumber,bujur,lintang
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428526,-6.894502
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429783,-6.896416
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428669,-6.894492
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428618,-6.894999
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390954,-6.871778
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390957,-6.870874
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390447,-6.872143
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391357,-6.872149
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390313,-6.872023
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390636,-6.871791
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39113,-6.871799
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390791,-6.871666
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390904,-6.871009
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390388,-6.87072
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390501,-6.871777
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390467,-6.871802
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391069,-6.870976
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391012,-6.872489
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391982,-6.87202
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380853,-6.873438
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390453,-6.871624
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382803,-6.874011
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391586,-6.871432
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391935,-6.8716
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391138,-6.872574
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391405,-6.872232
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391622,-6.870947
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391547,-6.870952
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390109,-6.871314
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390441,-6.871453
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391282,-6.872553
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39196,-6.871894
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391773,-6.872189
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391271,-6.872026
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381161,-6.873798
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38121,-6.874298
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382157,-6.873854
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390082,-6.870749
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390265,-6.871303
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382487,-6.874162
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383099,-6.873717
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391055,-6.870788
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390708,-6.87055
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390968,-6.87189
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391577,-6.872495
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390416,-6.871098
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390658,-6.872139
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391718,-6.87194
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390136,-6.871843
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391295,-6.871774
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382788,-6.874166
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39095,-6.871651
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390092,-6.870952
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391657,-6.872558
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390668,-6.872542
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390403,-6.870919
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38108,-6.873531
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391567,-6.872022
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381077,-6.873421
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391516,-6.872244
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381111,-6.873649
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390206,-6.872431
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382902,-6.874018
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391244,-6.872303
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391342,-6.870445
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390069,-6.870516
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390052,-6.870871
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391954,-6.871753
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382818,-6.874371
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390553,-6.870703
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39127,-6.872433
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391498,-6.871983
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390759,-6.871232
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392049,-6.872389
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382662,-6.873866
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391687,-6.870692
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390127,-6.871661
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390918,-6.871217
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390118,-6.871492
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390484,-6.871992
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381899,-6.874008
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381835,-6.874084
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391903,-6.872511
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391857,-6.872233
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39086,-6.872103
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390243,-6.870939
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39123,-6.87095
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390426,-6.872544
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391681,-6.872081
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390744,-6.871024
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391089,-6.871089
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390231,-6.870734
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390287,-6.871651
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381506,-6.873816
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382835,-6.874285
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39109,-6.872203
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391708,-6.870943
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390652,-6.87197
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382465,-6.873555
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391823,-6.872442
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391798,-6.872315
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391662,-6.870406
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381669,-6.874795
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391409,-6.870876
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390867,-6.870535
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38266,-6.874014
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382758,-6.873411
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391053,-6.872067
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391859,-6.871781
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39085,-6.872543
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382157,-6.873711
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381148,-6.874165
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390505,-6.870872
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391747,-6.871413
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390958,-6.870422
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382438,-6.87371
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381615,-6.873678
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380831,-6.874024
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383014,-6.873414
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390193,-6.872225
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390503,-6.871325
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390583,-6.871084
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381817,-6.874493
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390811,-6.871913
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390255,-6.871117
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38307,-6.874942
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381203,-6.874444
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381186,-6.874847
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380995,-6.873553
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383139,-6.873413
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391612,-6.871732
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390805,-6.872256
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390569,-6.870906
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391918,-6.871453
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381622,-6.874655
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390054,-6.870419
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381499,-6.873945
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390889,-6.870805
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390774,-6.871433
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382351,-6.87401
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382434,-6.874009
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391389,-6.870963
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380825,-6.874141
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392114,-6.871862
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38306,-6.874616
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383167,-6.873582
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391084,-6.871183
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383091,-6.874289
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381355,-6.87463
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382741,-6.873335
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391541,-6.872372
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380992,-6.874457
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391032,-6.870516
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381744,-6.87475
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381153,-6.874044
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390051,-6.871323
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383086,-6.874781
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392059,-6.871425
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390301,-6.871833
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391406,-6.87178
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380838,-6.873781
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390597,-6.871272
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380833,-6.87391
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383018,-6.873559
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390277,-6.87148
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390101,-6.871128
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390429,-6.871285
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390952,-6.87223
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380852,-6.873628
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390955,-6.871326
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.3819,-6.873556
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382498,-6.874361
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390373,-6.870496
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391772,-6.871704
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391408,-6.871328
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381156,-6.873926
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381841,-6.873966
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382156,-6.873985
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38095,-6.874588
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391411,-6.870423
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383062,-6.874505
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382802,-6.874464
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391408,-6.871187
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38216,-6.874846
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381824,-6.874338
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391191,-6.870497
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382437,-6.873862
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382499,-6.874279
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392036,-6.872261
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383071,-6.874378
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383116,-6.873873
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390145,-6.872033
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382057,-6.873592
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381445,-6.874459
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381189,-6.87496
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391428,-6.871444
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381897,-6.87446
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381494,-6.874064
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381446,-6.874007
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.3828,-6.874916
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381847,-6.873836
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391248,-6.871167
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392013,-6.872136
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391452,-6.871755
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.3905,-6.872229
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381483,-6.874467
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381667,-6.874178
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390622,-6.871611
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390729,-6.870821
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381492,-6.874186
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380891,-6.874273
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382147,-6.874513
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381884,-6.873694
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38245,-6.873331
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391105,-6.87146
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390609,-6.87144
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381448,-6.873555
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380994,-6.874005
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392128,-6.871985
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382151,-6.874949
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39127,-6.871445
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382805,-6.873559
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382756,-6.873558
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382461,-6.873411
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390933,-6.87142
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.383136,-6.874029
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391526,-6.870705
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39041,-6.872327
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381895,-6.874913
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381908,-6.874924
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380958,-6.874142
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382665,-6.873713
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381457,-6.874878
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391214,-6.870763
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380945,-6.874716
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382175,-6.874702
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39214,-6.872101
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382902,-6.87387
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382641,-6.874492
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381374,-6.874764
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.380885,-6.874413
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390216,-6.870504
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390506,-6.87042
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390536,-6.870486
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392091,-6.871724
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381684,-6.874901
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382154,-6.874103
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391565,-6.871177
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382152,-6.874358
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390941,-6.872366
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.392075,-6.87157
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381903,-6.874681
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381443,-6.874911
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.390622,-6.872369
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.391726,-6.871168
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381522,-6.873561
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381916,-6.874821
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.39215,-6.872191
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.38183,-6.874206
2,Brebes_Tegal,12_pemalang02_danasari,Drone (rice field),109.3915,-6.870422
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382152,-6.874225
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381488,-6.874317
3,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382651,-6.874601
1,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382057,-6.873482
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.382834,-6.874754
